timestamp,round,key,value,old_prior,new_prior,reward,alpha,mode,exp_prior,sample_prior
2025-09-05T15:33:49.940413,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.12;0.0;0.0;0.0;0.0,0.036733,0.124227,0.912,0.1,ema,-,-
2025-09-05T15:34:48.390709,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.357965,0.413551,0.914,0.1,ema,-,-
2025-09-05T15:34:48.390794,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.146739,0.223448,0.914,0.1,ema,-,-
2025-09-05T15:34:48.390828,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.125;0.0;0.0;0.0;0.0,0.020267,0.109623,0.914,0.1,ema,-,-
2025-09-05T15:36:09.427810,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.608226,0.639835,0.924,0.1,ema,-,-
2025-09-05T15:36:09.427931,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.226289,0.296091,0.924,0.1,ema,-,-
2025-09-05T15:36:09.428101,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,0.140184,0.218596,0.924,0.1,ema,-,-
2025-09-05T15:36:48.182561,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.379770,0.383939,0.421,0.1,ema,-,-
2025-09-05T15:36:48.182686,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.193988,0.216735,0.421,0.1,ema,-,-
2025-09-05T15:36:48.182753,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,0.011501,0.052497,0.421,0.1,ema,-,-
2025-09-05T15:37:57.175738,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.617655,0.646508,0.906,0.1,ema,-,-
2025-09-05T15:37:57.175835,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.270616,0.334172,0.906,0.1,ema,-,-
2025-09-05T15:37:57.175892,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.12;0.0;0.0;0.0;0.0,0.093409,0.174686,0.906,0.1,ema,-,-
2025-09-05T15:39:04.815850,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.628377,0.653648,0.881,0.1,ema,-,-
2025-09-05T15:39:04.816025,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.201159,0.269151,0.881,0.1,ema,-,-
2025-09-05T15:39:04.816104,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,0.180082,0.250183,0.881,0.1,ema,-,-
2025-09-05T15:40:02.299716,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.637537,0.665162,0.914,0.1,ema,-,-
2025-09-05T15:40:02.299850,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.294199,0.356158,0.914,0.1,ema,-,-
2025-09-05T15:40:02.299929,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.125;0.0;0.0;0.0;0.0,0.077470,0.161102,0.914,0.1,ema,-,-
2025-09-05T15:41:07.562515,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.647281,0.673155,0.906,0.1,ema,-,-
2025-09-05T15:41:07.562624,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.237313,0.304184,0.906,0.1,ema,-,-
2025-09-05T15:41:07.562681,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.12;0.0;0.0;0.0;0.0,0.139320,0.215991,0.906,0.1,ema,-,-
2025-09-05T15:42:15.516416,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.656177,0.681522,0.910,0.1,ema,-,-
2025-09-05T15:42:15.516505,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.314357,0.373884,0.910,0.1,ema,-,-
2025-09-05T15:42:15.516539,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,0.037356,0.124583,0.910,0.1,ema,-,-
2025-09-05T15:42:15.517512,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.664676,0.689874,0.917,0.1,ema,-,-
2025-09-05T15:42:15.517568,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.352878,0.409256,0.917,0.1,ema,-,-
2025-09-05T15:42:15.517598,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.211874,0.282352,0.917,0.1,ema,-,-
2025-09-05T15:42:15.517641,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.321429,0.380951,0.917,0.1,ema,-,-
2025-09-05T15:43:13.580029,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.672918,0.696983,0.914,0.1,ema,-,-
2025-09-05T15:43:13.580206,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.254737,0.320621,0.914,0.1,ema,-,-
2025-09-05T15:43:13.580307,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.125;0.0;0.0;0.0;0.0,0.118642,0.198135,0.914,0.1,ema,-,-
2025-09-05T15:43:13.581691,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.680604,0.704004,0.915,0.1,ema,-,-
2025-09-05T15:43:13.581821,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.363468,0.418581,0.915,0.1,ema,-,-
2025-09-05T15:43:13.581908,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.13;0.0;0.0;0.0;0.0,0.153785,0.229867,0.915,0.1,ema,-,-
2025-09-05T15:43:13.582015,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.359550,0.415055,0.915,0.1,ema,-,-
2025-09-05T15:44:22.596640,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.687907,0.709985,0.909,0.1,ema,-,-
2025-09-05T15:44:22.596787,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.285091,0.347450,0.909,0.1,ema,-,-
2025-09-05T15:44:22.596889,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,0.092150,0.173803,0.909,0.1,ema,-,-
2025-09-05T15:44:22.598347,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.305351,0.363759,0.889,0.1,ema,-,-
2025-09-05T15:44:22.598443,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.123141,0.199770,0.889,0.1,ema,-,-
2025-09-05T15:44:22.598508,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.209923,0.277873,0.889,0.1,ema,-,-
2025-09-05T15:44:22.598554,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.393229,0.442849,0.889,0.1,ema,-,-
2025-09-05T15:45:17.846160,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.656315,0.633331,0.426,0.1,ema,-,-
2025-09-05T15:45:17.846266,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.346851,0.354814,0.426,0.1,ema,-,-
2025-09-05T15:45:17.846314,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.260193,0.276822,0.426,0.1,ema,-,-
2025-09-05T15:45:17.846349,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.212979,0.234329,0.426,0.1,ema,-,-
2025-09-05T15:46:12.274591,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.351770,0.359287,0.427,0.1,ema,-,-
2025-09-05T15:46:12.274712,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.184085,0.208371,0.427,0.1,ema,-,-
2025-09-05T15:46:12.274758,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.272294,0.287758,0.427,0.1,ema,-,-
2025-09-05T15:46:12.274792,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.229431,0.249182,0.427,0.1,ema,-,-
2025-09-05T15:46:12.275927,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.643393,0.677823,0.988,0.1,ema,-,-
2025-09-05T15:46:12.275996,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTkConfigDefault,0.020850,0.117534,0.988,0.1,ema,-,-
2025-09-05T15:46:12.277192,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.655262,0.681440,0.917,0.1,ema,-,-
2025-09-05T15:46:12.277260,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.268292,0.333167,0.917,0.1,ema,-,-
2025-09-05T15:46:12.277287,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.283376,0.346743,0.917,0.1,ema,-,-
2025-09-05T15:46:12.277312,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.405093,0.456288,0.917,0.1,ema,-,-
2025-09-05T15:46:12.278234,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.664057,0.689585,0.919,0.1,ema,-,-
2025-09-05T15:46:12.278277,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.312869,0.373517,0.919,0.1,ema,-,-
2025-09-05T15:46:12.278301,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.13;0.0;0.0;0.0;0.0,0.168454,0.243543,0.919,0.1,ema,-,-
2025-09-05T15:46:12.278322,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.434066,0.482593,0.919,0.1,ema,-,-
2025-09-05T15:47:21.576431,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.672419,0.697040,0.919,0.1,ema,-,-
2025-09-05T15:47:21.576529,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.352159,0.408806,0.919,0.1,ema,-,-
2025-09-05T15:47:21.576582,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.303305,0.364838,0.919,0.1,ema,-,-
2025-09-05T15:47:21.576626,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.221697,0.291390,0.919,0.1,ema,-,-
2025-09-05T15:48:24.450483,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.680291,0.704262,0.920,0.1,ema,-,-
2025-09-05T15:48:24.450592,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.262576,0.328318,0.920,0.1,ema,-,-
2025-09-05T15:48:24.450647,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.13;0.0;0.0;0.0;0.0,0.213402,0.284061,0.920,0.1,ema,-,-
2025-09-05T15:48:24.450695,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.272405,0.337165,0.920,0.1,ema,-,-
2025-09-05T15:49:25.677194,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.687775,0.710618,0.916,0.1,ema,-,-
2025-09-05T15:49:25.677287,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.363024,0.418342,0.916,0.1,ema,-,-
2025-09-05T15:49:25.677316,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.13;0.0;0.0;0.0;0.0,0.265314,0.330404,0.916,0.1,ema,-,-
2025-09-05T15:49:25.677334,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.316658,0.376613,0.916,0.1,ema,-,-
2025-09-05T15:49:25.678212,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.694748,0.717704,0.924,0.1,ema,-,-
2025-09-05T15:49:25.678255,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.291917,0.355156,0.924,0.1,ema,-,-
2025-09-05T15:49:25.678283,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,0.089813,0.173263,0.924,0.1,ema,-,-
2025-09-05T15:49:25.678301,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.381244,0.435551,0.924,0.1,ema,-,-
2025-09-05T15:50:35.882461,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.701598,0.723027,0.916,0.1,ema,-,-
2025-09-05T15:50:35.882609,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,0.372836,0.427141,0.916,0.1,ema,-,-
2025-09-05T15:50:35.882711,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.278177,0.341948,0.916,0.1,ema,-,-
2025-09-05T15:50:35.882779,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.104115,0.185292,0.916,0.1,ema,-,-
2025-09-05T15:51:37.376822,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.707859,0.728729,0.917,0.1,ema,-,-
2025-09-05T15:51:37.376995,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.316826,0.376800,0.917,0.1,ema,-,-
2025-09-05T15:51:37.377067,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.13;0.0;0.0;0.0;0.0,0.269155,0.333895,0.917,0.1,ema,-,-
2025-09-05T15:51:37.377120,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.171380,0.245898,0.917,0.1,ema,-,-
2025-09-05T15:52:47.704378,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.286169,0.349134,0.916,0.1,ema,-,-
2025-09-05T15:52:47.704487,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.116307,0.196258,0.916,0.1,ema,-,-
2025-09-05T15:52:47.704540,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.301903,0.363295,0.916,0.1,ema,-,-
2025-09-05T15:52:47.704584,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_3_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.228845,0.297542,0.916,0.1,ema,-,-
2025-09-05T15:53:58.750609,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.328453,0.387083,0.915,0.1,ema,-,-
2025-09-05T15:53:58.750713,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.181729,0.255032,0.915,0.1,ema,-,-
2025-09-05T15:53:58.750771,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.342281,0.399529,0.915,0.1,ema,-,-
2025-09-05T15:53:58.750817,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.067087,0.151854,0.915,0.1,ema,-,-
2025-09-05T15:55:06.816735,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.365645,0.420978,0.919,0.1,ema,-,-
2025-09-05T15:55:06.816830,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.237614,0.305749,0.919,0.1,ema,-,-
