timestamp,round,key,value,old_prior,new_prior,reward,alpha,mode,exp_prior,sample_prior
2025-09-07T19:42:32.725701,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.453948,0.500531,0.920,0.1,ema,-,-
2025-09-07T19:42:32.725763,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.154205,0.230763,0.920,0.1,ema,-,-
2025-09-07T19:42:32.725811,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_5_s,0.0,0.1,0.1,1.0",0.133637,0.212252,0.920,0.1,ema,-,-
2025-09-07T19:42:44.545105,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.604658,0.544192,0.000,0.1,ema,-,-
2025-09-07T19:42:44.545210,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.478253,0.430427,0.000,0.1,ema,-,-
2025-09-07T19:42:44.545243,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.125;0.0;0.0;0.0;0.0,0.144772,0.130294,0.000,0.1,ema,-,-
2025-09-07T19:42:44.545272,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_5_s,0.0,0.1,0.1,1.0",0.196782,0.177104,0.000,0.1,ema,-,-
2025-09-07T19:43:47.427898,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.579215,0.620000,0.987,0.1,ema,-,-
2025-09-07T19:43:47.427998,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.452047,0.505548,0.987,0.1,ema,-,-
2025-09-07T19:43:47.428031,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.12;0.0;0.0;0.0;0.0,0.155150,0.238341,0.987,0.1,ema,-,-
2025-09-07T19:43:47.428052,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_5_s,0.0,0.1,0.1,1.0",0.180659,0.261299,0.987,0.1,ema,-,-
2025-09-07T19:44:58.143459,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.595704,0.626705,0.906,0.1,ema,-,-
2025-09-07T19:44:58.143560,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.479874,0.522458,0.906,0.1,ema,-,-
2025-09-07T19:44:58.143608,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.12;0.0;0.0;0.0;0.0,0.220036,0.288603,0.906,0.1,ema,-,-
2025-09-07T19:44:58.143637,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.048735,0.134433,0.906,0.1,ema,-,-
2025-09-07T19:46:09.042548,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.607861,0.637711,0.906,0.1,ema,-,-
2025-09-07T19:46:09.042638,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.501118,0.541644,0.906,0.1,ema,-,-
2025-09-07T19:46:09.042662,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,0.172434,0.245827,0.906,0.1,ema,-,-
2025-09-07T19:46:09.042679,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.123822,0.202077,0.906,0.1,ema,-,-
2025-09-07T19:47:15.085342,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.619227,0.648823,0.915,0.1,ema,-,-
2025-09-07T19:47:15.085480,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.520548,0.560012,0.915,0.1,ema,-,-
2025-09-07T19:47:15.085523,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.13;0.0;0.0;0.0;0.0,0.134052,0.212165,0.915,0.1,ema,-,-
2025-09-07T19:47:15.085555,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_5_s,0.0,0.1,0.1,1.0",0.206551,0.277414,0.915,0.1,ema,-,-
2025-09-07T19:48:33.884203,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.630172,0.658929,0.918,0.1,ema,-,-
2025-09-07T19:48:33.884356,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.538751,0.576649,0.918,0.1,ema,-,-
2025-09-07T19:48:33.884430,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.14;0.0;0.0;0.0;0.0,0.162379,0.237915,0.918,0.1,ema,-,-
2025-09-07T19:48:33.884485,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3_s,0.0,0.1,0.1,1.0",0.175009,0.249281,0.918,0.1,ema,-,-
2025-09-07T19:48:46.370530,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",pilz_industrial_motion_planner,0.640510,0.576459,0.000,0.1,ema,-,-
2025-09-07T19:48:46.370652,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,0.555593,0.500034,0.000,0.1,ema,-,-
2025-09-07T19:48:46.370717,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,0.197507,0.177756,0.000,0.1,ema,-,-
2025-09-07T19:48:46.370773,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_5_s,0.0,0.1,0.1,1.0",0.036188,0.032569,0.000,0.1,ema,-,-
2025-09-07T19:50:01.484910,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.384091,0.444356,0.987,0.1,ema,-,-
2025-09-07T19:50:01.485004,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",SBLkConfigDefault,0.015975,0.113051,0.987,0.1,ema,-,-
2025-09-07T19:51:19.870547,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.419099,0.468153,0.910,0.1,ema,-,-
2025-09-07T19:51:19.870628,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",TRRTkConfigDefault,0.014561,0.104069,0.910,0.1,ema,-,-
2025-09-07T19:51:19.872088,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.446262,0.500310,0.987,0.1,ema,-,-
2025-09-07T19:51:19.872186,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",SBLkConfigDefault,0.094582,0.183797,0.987,0.1,ema,-,-
2025-09-07T19:51:19.873478,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.474656,0.525864,0.987,0.1,ema,-,-
2025-09-07T19:51:19.873541,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",SBLkConfigDefault,0.168743,0.250542,0.987,0.1,ema,-,-
2025-09-07T19:51:19.873575,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,0.181338,0.261878,0.987,0.1,ema,-,-
2025-09-07T19:51:19.874584,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.500247,0.541450,0.912,0.1,ema,-,-
2025-09-07T19:51:19.874644,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,0.053156,0.139068,0.912,0.1,ema,-,-
2025-09-07T19:51:19.875578,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.520023,0.559035,0.910,0.1,ema,-,-
2025-09-07T19:51:19.875625,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTkConfigDefault,0.052363,0.138140,0.910,0.1,ema,-,-
2025-09-07T19:51:19.876624,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.538045,0.575233,0.910,0.1,ema,-,-
2025-09-07T19:51:19.876669,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,0.020071,0.109056,0.910,0.1,ema,-,-
2025-09-07T19:51:19.877562,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.554608,0.590140,0.910,0.1,ema,-,-
2025-09-07T19:51:19.877596,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,0.036254,0.123620,0.910,0.1,ema,-,-
2025-09-07T19:51:19.878412,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.569891,0.603866,0.910,0.1,ema,-,-
2025-09-07T19:51:19.878448,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",TRRTkConfigDefault,0.058063,0.143221,0.910,0.1,ema,-,-
2025-09-07T19:51:19.879406,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.584023,0.616530,0.909,0.1,ema,-,-
2025-09-07T19:51:19.879469,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",LBKPIECEkConfigDefault,0.028768,0.116800,0.909,0.1,ema,-,-
2025-09-07T19:51:19.880938,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.597120,0.628245,0.908,0.1,ema,-,-
2025-09-07T19:51:19.881025,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMstarkConfigDefault,0.030141,0.117965,0.908,0.1,ema,-,-
2025-09-07T19:52:23.890532,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.609281,0.640044,0.917,0.1,ema,-,-
2025-09-07T19:52:23.890655,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",SBLkConfigDefault,0.129154,0.207929,0.917,0.1,ema,-,-
2025-09-07T19:52:23.890699,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.125;0.0;0.0;0.0;0.0,0.086642,0.169668,0.917,0.1,ema,-,-
2025-09-07T19:53:24.386347,1,"('ComputePathToState#1', 'ComputePathToState', 'planning_pipeline')",ompl,0.620942,0.601260,0.424,0.1,ema,-,-
2025-09-07T19:53:24.386440,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",SBLkConfigDefault,0.192746,0.215883,0.424,0.1,ema,-,-
2025-09-07T19:53:24.386470,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.12;0.0;0.0;0.0;0.0,0.189162,0.212658,0.424,0.1,ema,-,-
