timestamp,round,key,value,old_prior,new_prior,reward,alpha,mode,exp_prior,sample_prior
2025-09-11T23:25:06.108291,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.254,-,bayes,0.605353,0.668793
2025-09-11T23:25:06.108391,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.09;0.0;0.0;0.0;0.0,-,-,0.254,-,bayes,0.417980,0.867077
2025-09-11T23:25:48.563051,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,-,-,0.242,-,bayes,0.556583,0.721775
2025-09-11T23:25:48.563134,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.105;0.0;0.0;0.0;0.0,-,-,0.242,-,bayes,0.432193,0.441709
2025-09-11T23:26:33.049379,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",TRRTkConfigDefault,-,-,0.242,-,bayes,0.547613,0.620363
2025-09-11T23:26:33.049581,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.10;0.0;0.0;0.0;0.0,-,-,0.242,-,bayes,0.441077,0.636655
2025-09-11T23:27:12.356759,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,-,-,0.250,-,bayes,0.526118,0.262606
2025-09-11T23:27:12.356878,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,-,-,0.250,-,bayes,0.362475,0.220452
2025-09-11T23:27:52.619137,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.241,-,bayes,0.572252,0.635833
2025-09-11T23:27:52.619264,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.241,-,bayes,0.536386,0.746326
2025-09-11T23:27:52.619332,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3,40.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.241,-,bayes,0.413747,0.332246
2025-09-11T23:29:41.802237,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.702,-,bayes,0.573318,0.701059
2025-09-11T23:29:41.802363,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,-,-,0.702,-,bayes,0.597641,0.616990
2025-09-11T23:31:24.681327,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.727,-,bayes,0.598855,0.552929
2025-09-11T23:31:24.681465,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.727,-,bayes,0.557514,0.529187
2025-09-11T23:32:31.736648,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.942,-,bayes,0.647927,0.976313
2025-09-11T23:32:31.736723,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.10;0.0;0.0;0.0;0.0,-,-,0.942,-,bayes,0.512689,0.537479
2025-09-11T23:32:54.529783,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.000,-,bayes,0.566937,0.494522
2025-09-11T23:32:54.529928,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.105;0.0;0.0;0.0;0.0,-,-,0.000,-,bayes,0.360161,0.705024
2025-09-11T23:34:50.593599,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,-,-,0.674,-,bayes,0.567345,0.499434
2025-09-11T23:34:50.593695,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,-,-,0.674,-,bayes,0.605241,0.348016
2025-09-11T23:35:32.379703,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,-,-,0.200,-,bayes,0.506121,0.600647
2025-09-11T23:35:32.379836,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.200,-,bayes,0.521762,0.807918
2025-09-11T23:36:18.991555,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,-,-,0.200,-,bayes,0.516962,0.444402
2025-09-11T23:36:18.991648,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,-,-,0.200,-,bayes,0.329980,0.563314
2025-09-11T23:36:58.114591,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.242,-,bayes,0.544719,0.324068
2025-09-11T23:36:58.114706,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.10;0.0;0.0;0.0;0.0,-,-,0.242,-,bayes,0.478836,0.682975
2025-09-11T23:36:58.114775,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3,40.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.242,-,bayes,0.370775,0.449545
2025-09-11T23:38:03.943559,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTstarkConfigDefault,-,-,0.910,-,bayes,0.609172,0.653800
2025-09-11T23:38:03.943724,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.10;0.0;0.0;0.0;0.0,-,-,0.910,-,bayes,0.526754,0.694582
2025-09-11T23:38:43.498206,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTstarkConfigDefault,-,-,0.242,-,bayes,0.563276,0.752573
2025-09-11T23:38:43.498294,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.105;0.0;0.0;0.0;0.0,-,-,0.242,-,bayes,0.343281,0.664902
2025-09-11T23:39:24.526252,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,-,-,0.244,-,bayes,0.497876,0.361929
2025-09-11T23:39:24.526375,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.09;0.0;0.0;0.0;0.0,-,-,0.244,-,bayes,0.374410,0.476913
2025-09-11T23:40:06.378982,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",LBKPIECEkConfigDefault,-,-,0.241,-,bayes,0.479009,0.597927
2025-09-11T23:40:06.379144,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.241,-,bayes,0.496240,0.191771
2025-09-11T23:41:00.616159,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.200,-,bayes,0.526166,0.892406
2025-09-11T23:41:00.616292,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,-,-,0.200,-,bayes,0.308317,0.626948
2025-09-11T23:41:54.964776,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTstarkConfigDefault,-,-,0.200,-,bayes,0.522912,0.486950
2025-09-11T23:41:54.964927,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,-,-,0.200,-,bayes,0.292843,0.249136
2025-09-11T23:42:59.860515,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,-,-,0.483,-,bayes,0.513605,0.631412
2025-09-11T23:42:59.860645,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.09;0.0;0.0;0.0;0.0,-,-,0.483,-,bayes,0.396206,0.082744
2025-09-11T23:44:53.891637,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",TRRTkConfigDefault,-,-,0.667,-,bayes,0.562529,0.263502
2025-09-11T23:44:53.891788,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.105;0.0;0.0;0.0;0.0,-,-,0.667,-,bayes,0.383738,0.475315
2025-09-11T23:45:33.816305,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",TRRTkConfigDefault,-,-,0.250,-,bayes,0.527766,0.721140
2025-09-11T23:45:33.816393,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.15;0.0;0.0;0.0;0.0,-,-,0.250,-,bayes,0.287445,0.406997
2025-09-11T23:47:22.404065,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.708,-,bayes,0.557300,0.394696
2025-09-11T23:47:22.404182,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,-,-,0.708,-,bayes,0.614607,0.568641
2025-09-11T23:47:22.404245,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3,40.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.708,-,bayes,0.438274,0.506887
2025-09-11T23:48:02.280867,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.242,-,bayes,0.534759,0.706757
2025-09-11T23:48:02.281016,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.105;0.0;0.0;0.0;0.0,-,-,0.242,-,bayes,0.367959,0.622531
2025-09-11T23:48:02.281101,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3,40.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.242,-,bayes,0.405515,0.471844
2025-09-11T23:48:46.388541,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",KPIECEkConfigDefault,-,-,0.245,-,bayes,0.489154,0.552362
2025-09-11T23:48:46.388687,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.245,-,bayes,0.475274,0.334972
2025-09-11T23:48:46.388773,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3,40.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.245,-,bayes,0.382533,0.564936
2025-09-11T23:49:30.482179,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",BKPIECEkConfigDefault,-,-,0.250,-,bayes,0.475378,0.442465
2025-09-11T23:49:30.482266,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.250,-,bayes,0.457976,0.315804
2025-09-11T23:49:30.482297,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3,40.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.250,-,bayes,0.366016,0.282522
2025-09-11T23:51:37.475131,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.745,-,bayes,0.548762,0.602180
2025-09-11T23:51:37.475260,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,-,-,0.745,-,bayes,0.625458,0.345289
2025-09-11T23:51:37.475326,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_4,0.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.745,-,bayes,0.581603,0.501600
2025-09-11T23:52:21.617668,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.254,-,bayes,0.530362,0.533439
2025-09-11T23:52:21.617764,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,-,-,0.254,-,bayes,0.596912,0.610629
2025-09-11T23:52:21.617798,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_2_l,30.0,0.1,0.1,1.0",-,-,0.254,-,bayes,0.418120,0.833165
2025-09-11T23:53:49.355923,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.933,-,bayes,0.554035,0.560582
2025-09-11T23:53:49.356028,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.933,-,bayes,0.491891,0.629223
2025-09-11T23:53:49.356068,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_4,0.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.933,-,bayes,0.669401,0.744919
2025-09-11T23:55:38.411928,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.802,-,bayes,0.567817,0.584995
2025-09-11T23:55:38.412055,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.802,-,bayes,0.512573,0.460516
2025-09-11T23:55:38.412110,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_2_l,30.0,0.1,0.1,1.0",-,-,0.802,-,bayes,0.514120,0.372858
2025-09-11T23:58:10.308426,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.685,-,bayes,0.573972,0.517464
2025-09-11T23:58:10.308487,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.685,-,bayes,0.523335,0.415562
2025-09-11T23:58:10.308507,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,999,999,0.0",-,-,0.685,-,bayes,0.561588,0.338800
2025-09-11T23:58:47.966890,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.251,-,bayes,0.557819,0.823745
2025-09-11T23:58:47.967004,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.251,-,bayes,0.507309,0.498191
2025-09-11T23:58:47.967067,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0",-,-,0.251,-,bayes,0.416967,0.071744
2025-09-11T23:59:30.422180,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.200,-,bayes,0.540780,0.508988
2025-09-11T23:59:30.422267,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.10;0.0;0.0;0.0;0.0,-,-,0.200,-,bayes,0.494079,0.602531
2025-09-11T23:59:30.422311,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_4,0.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.200,-,bayes,0.575521,0.405273
2025-09-12T00:00:11.657894,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",RRTConnectkConfigDefault,-,-,0.200,-,bayes,0.525290,0.513160
2025-09-12T00:00:11.657961,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.11;0.0;0.0;0.0;0.0,-,-,0.200,-,bayes,0.490237,0.486793
2025-09-12T00:00:11.657982,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_3,40.0,0.1,0.1,1.0",-,-,0.200,-,bayes,0.400000,0.405348
2025-09-12T00:00:50.091096,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",TRRTkConfigDefault,-,-,0.242,-,bayes,0.499145,0.601466
2025-09-12T00:00:50.091164,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.09;0.0;0.0;0.0;0.0,-,-,0.242,-,bayes,0.370432,0.435898
2025-09-12T00:01:36.271502,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PTP,-,-,0.200,-,bayes,0.462389,0.375516
2025-09-12T00:01:36.271619,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.10;0.0;0.0;0.0;0.0,-,-,0.200,-,bayes,0.467345,0.442840
2025-09-12T00:03:20.907398,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.734,-,bayes,0.546949,0.453163
2025-09-12T00:03:20.907485,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.09;0.0;0.0;0.0;0.0,-,-,0.734,-,bayes,0.422369,0.303632
2025-09-12T00:03:20.908270,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.942,-,bayes,0.582896,0.539245
2025-09-12T00:03:20.908336,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.10;0.0;0.0;0.0;0.0,-,-,0.942,-,bayes,0.506930,0.744593
2025-09-12T00:03:20.908384,1,"('SetPathConstraints#1', 'SetPathConstraints', 'joint_constraints')","joint_1_s,0.0,0.1,0.1,1.0;joint_3,40.0,0.1,0.1,1.0;joint_6,120.0,0.1,0.1,0.8",-,-,0.942,-,bayes,0.430055,0.262572
2025-09-12T00:05:06.097695,1,"('ComputePathToState#1', 'ComputePathToState', 'planner_id')",PRMkConfigDefault,-,-,0.675,-,bayes,0.590570,0.520103
2025-09-12T00:05:06.097814,1,"('UpdatePose#1', 'UpdatePose', 'update_relative_pose')",0.0;0.0;0.115;0.0;0.0;0.0;0.0,-,-,0.675,-,bayes,0.602488,0.456501
